user_id, user_name, screen_name, status_id, created_at, time_integer, reply_num, retweet_num, favorite_num, content 
3108672359, Magic_AF, Magic AF, 1209499133016326145, 7:40 AM - 24 Dec 2019， 1577202039000， ， 2， 18， Mountain really flexin on Christmas Eve @MtRainierWatch #Seattle pic.twitter.com/nVgDgPrIxF 
1126145774, seattleukulele, SUPA, 1209539468698382336, 10:20 AM - 24 Dec 2019， 1577211656000， ， 1， 6， Happy holidays from the Seattle Ukulele Players Association! pic.twitter.com/NDiv0mKEiq 
469847871, SEAsports253, Jeff, 1209486444051361795, 6:50 AM - 24 Dec 2019， 1577199014000， ， 3， 11， Hey Seattle, let's fucking go pic.twitter.com/SWVUXa3zw6 
16672159, ProFootballTalk, ProFootballTalk, 1209361492878839814, 10:33 PM - 23 Dec 2019， 1577169223000， 23， 56， 372， Marshawn Lynch: We've got unfinished business in Seattle https://wp.me/p14QSB-bmjC 
910869050, JBieberiscoming, The Bieber's, 1209566930597642245, 12:10 PM - 24 Dec 2019， 1577218203000， 1， 1， 3， The first show of Justin Bieber's tour will be on May 14 in Seattle, WA at Centurylink Field with seating for 72,000 people #Bieber2020pic.twitter.com/dztGFihVAk 
70744212, gbellseattle, Gregg Bell, 1209335294664663040, 8:49 PM - 23 Dec 2019， 1577162977000， 11， 59， 483， Beast Mode is back. Agent for Marshawn Lynch confirms the 33-year-old Super Bowl-champion RB for Seattle in 2013 has signed a contract to rejoin the #Seahawks for Sunday night's NFC West title game and next month's playoffs. It's happening https://www.thenewstribune.com/sports/nfl/seattle-seahawks/article238684718.html … @thenewstribune 
900796459821477892, xxCaipi82xx, Mario, 1209599479877439488, 2:19 PM - 24 Dec 2019， 1577225963000， 1， ， 8， I had a special gift in the mailbox today. Many thanks for this surprise to Santa Claus from Seattle.  pic.twitter.com/VXpOdwPpyB 
1177762711079227394, luna_sinrock, LUNA😈😈, 1209602277071151105, 2:30 PM - 24 Dec 2019， 1577226630000， 2， 1， 23， Im here only till 7pm!We will be closed to tomorrow so dont miss your present today 6815 Rainier Ave S seattle pic.twitter.com/OahryuyfJl 
356983187, TickPick, TickPick, 1209529308076814336, 9:40 AM - 24 Dec 2019， 1577209233000， 5， 123， 237， Justin Bieber has announced the release of new single ‘Yummy’ and a massive 2020 tour! The tour starts May 14th at CenturyLink Field in Seattle and wraps up September 26th at MetLife Stadium in New Jersey.#BieberIsBackTODAY #Bieber2020 
841141311189147648, eastgaysian, ming!, 1209577194453753856, 12:50 PM - 24 Dec 2019， 1577220650000， 1， 3， 7， come to the lenin statue in seattle in 20 minutes for an ass kicking pic.twitter.com/SxtDt1PYoP 
1087610962880782341, _sewoonhoney_, ✨𝑳𝒆𝒆𝒍𝒊𝒏 𝒊𝒔 𝒔𝒆𝒆𝒊𝒏𝒈 𝑺𝑽𝑻 ✨, 1209367436287365121, 10:57 PM - 23 Dec 2019， 1577170640000， 2， 13， 54， Beaner seattle/oregonarmys FOLLOW MEEEE #BTSinSeattlepic.twitter.com/0uU4B9W733 
1016001998, boogiebound, JJ 🇺🇸, 1209334047740252160, 8:44 PM - 23 Dec 2019， 1577162679000， 1， 3， 35， Seattle can go ahead and sign Favre, Randy Moss, Michael Strahan, and Barry Sanders....still won’t fucking matter. We’re taking home the NFC West title, and home field right along with it Sunday night! #GoNiners 
1144064101603143680, triangletae, 🔺♡s soobin’s lip freckle, 1209357464312770560, 10:17 PM - 23 Dec 2019， 1577168262000， 1， 62， 190， omg look who came to seattle and sold out century link stadium  #BTStour2020 #BTSTour #BTSinSeattlepic.twitter.com/DBEyviXaoY 
3260486996, Bunkey_, 🅰️NT🐜, 1209549411887411201, 11:00 AM - 24 Dec 2019， 1577214026000， ， 2， 5， “Fuck Seattle Bro!” #GoNiners pic.twitter.com/ZPC3DHPbWM 
1179124881658535936, OTYSeattle, ODE TO YOU SEATTLE, 1209577725184266240, 12:52 PM - 24 Dec 2019， 1577220777000， 1， 20， 36， [Design drop][Admin S] Hello everyone! Here is the long-awaited design for our banners. These will be 4.75"x11" and we will be fundraising to print out 5,000 to make sure we can get a banner to everyone! If 28 carats donated $10, we would be fully funded, but even if you can'tpic.twitter.com/2nVBFKaD13 
1108409661324251136, parkrichie, Richard Park, 1209338492901187585, 9:02 PM - 23 Dec 2019， 1577163739000， ， 10， 75， From the beginning of the decade to the end, starting from Guam to Taiwan, then New York City, And Seattle, it’s been a crazy 10 years with you brotha. pic.twitter.com/ujUhUfYZ8E 
70744212, gbellseattle, Gregg Bell, 1209505794615439361, 8:07 AM - 24 Dec 2019， 1577203627000， 11， 41， 283， Marshawn Lynch already marketing his #Seahawks return with what’s already his catchphrase for his Seattle redux, trying for his second Super Bowl ring: “Unfinished business.” #MerryChristmaspic.twitter.com/Vj58gbYgwX 
26588937, FirstTake, First Take, 1209535959324381185, 10:06 AM - 24 Dec 2019， 1577210819000， 17， 74， 451， .@maxkellerman is buying in on Marshawn Lynch being the difference maker for Seattle  pic.twitter.com/pe0tgqqOzP 
38749782, HistoryLink, HistoryLink.org, 1209521630894067713, 9:10 AM - 24 Dec 2019， 1577207403000， ， 4， 24， #OnThisDay in 1888, ferry service began between Seattle and West Seattle. https://www.historylink.org/File/1968 pic.twitter.com/JK3Zv9UETH 
133972206, penoakeo, Kyle Deemer, 1209521972125691904, 9:11 AM - 24 Dec 2019， 1577207484000， ， 1， 4， Since Marshawn Lynch is back with Seattle time to put the team on his back again pic.twitter.com/XMbH7KYklK 
2771632756, NFLBrasil, NFL Brasil, 1209336632513617926, 8:54 PM - 23 Dec 2019， 1577163296000， 11， 37， 512， Segundo Adam Schefter, Marshawn Lynch acaba de assinar com os Seahawks. Teremos BEAST MODE novamente em Seattle!  #NFLBrasil #NFL100 Foto: Elaine Thompson/APpic.twitter.com/vuTiEPbAcc 
4444253355, TheRealCoach_JB, Coach Jason Brown, 1209564212403425280, 11:59 AM - 24 Dec 2019， 1577217555000， 3， 17， 113， Please join us in Seattle on December 28th at 12:30pm. I'll be flipping the coin! @CleatsV #hatemenowlovemelaterpic.twitter.com/PWFfXRnIVg 
436126232, fz206, Faisal, 1209357038561554432, 10:16 PM - 23 Dec 2019， 1577168161000， 2， 6， 33， I know this Seattle team isn’t built for a championship run. I know that Marshawn isn’t the 2013 Marshawn.I don’t care. Just seeing him run out of that tunnel one more time in a Seahawks uniform means everything to me. #BeastModepic.twitter.com/BMovpnMzMm 
2427970826, Shockdoc51, Shockdoc51, 1209338199312490496, 9:01 PM - 23 Dec 2019， 1577163669000， 2， 1， 6， OMG IM SO HAPPY RIGHT NOW! MY BOY IS BACK IN SEATTLE! #GoHawkspic.twitter.com/H91mKaI7jA 
3863605355, historylvrsclub, History Lovers Club, 1209367093910605824, 10:55 PM - 23 Dec 2019， 1577170558000， 1， 38， 108， A homeless boy sleeping in a box in Seattle's Hooverville, 1933. See more images here: http://cmore.pics/8QX1J pic.twitter.com/O5W7FnWlvB 
497362253, MyckMiller, Myck Miller, 1209361027436969984, 10:31 PM - 23 Dec 2019， 1577169112000， ， 7， 32， In honor of Beast Mode returning to Seattle pic.twitter.com/DpVUN9Uux3 
224895687, badsandwich, brendan kelly and the wandering birds, 1209521928513425408, 9:11 AM - 24 Dec 2019， 1577207474000， 5， 8， 102， This is not a bit. I legit used to think it was “a one whore soap n slay” when I was a kid and it’s just now dawning on me that that sounds pretty fucked up and potentially badass. Anyway, merry Christmas. See ya this week in Denver, Seattle and Portland 
1374932870, CMCoville, Ellivoc 👻, 1209479760104980482, 6:23 AM - 24 Dec 2019， 1577197420000， ， 2， 9， When you working on Capitol Hill in Seattle you walk by stores with window displays like this.. pic.twitter.com/twz6mPL2Iz 
11856342, NBCSports, NBC Sports, 1209335316139696128, 8:49 PM - 23 Dec 2019， 1577162982000， 10， 37， 205， Beast mode is officially back!The Seattle Seahawks have re-signed running back Marshawn Lynch. pic.twitter.com/RZsbnqKUHS 
34379755, KSeattleWeather, Seattle Weather Blog, 1209338383530463232, 9:01 PM - 23 Dec 2019， 1577163713000， 2， 156， 918， Seattle Weather Blog Retweeted Dené Miles 
152630167, IAMCouncil, IndianAmericanMuslimCouncil, 1209559840256921608, 11:41 AM - 24 Dec 2019， 1577216513000， ， 8， 14， Indian Americans in Seattle stand together against India's unconstitutional CAA, NRC and the fascist Hindutva regime. #CAA_NRC_Protestpic.twitter.com/QQ0rkL4MX9 
1204122311353393153, ValuePickSports, ValuePicks, 1209440328912121856, 3:46 AM - 24 Dec 2019， 1577188019000， ， 4， 14， ValuePicks Retweeted ValuePicks 
23642374, Seahawks, Seattle Seahawks, 1209623253007777792, 3:53 PM - 24 Dec 2019， 1577231631000， 4， 11， 128， .@DJTheWarrior76 and @BJack9TTU give back. They hosted local kids at YMCA for a holiday party!pic.twitter.com/1vjAsxYe9S 
389038362, AZCardinals, Arizona Cardinals ⋈, 1209620416345456641, 3:42 PM - 24 Dec 2019， 1577230955000， ， 7， 65， He hits. He raps. He sings. What more could you want from a #ProBowl safety?@buddabaker32 was mic'd up for our big win in Seattle. #Wired vs. Seahawks: Full Episode 
56411751, PriscoCBS, Pete Prisco, 1209337348540059649, 8:57 PM - 23 Dec 2019， 1577163466000， 181， 11， 160， Hey, Seattle. Why not Shaun Alexander? Age doesn't matter. Give him a call. Do you ever want to get older at running back? Weird move. 
2384211091, SeahawkScout, mike, 1209334632795082752, 8:46 PM - 23 Dec 2019， 1577162819000， ， 14， 96， the entire city of seattle when the schefter tweet hits pic.twitter.com/iO7IWkrOhk 
2208055752, sweetbtstea, ODIE || ☕️☂️ [BACK!], 1209507596874506240, 8:14 AM - 24 Dec 2019， 1577204057000， 1， 4， 26， ODIE ||  ☕️ ☂️ [BACK!] Retweeted Shylz 
860955985422172160, adiscupid, adi♡, 1209369427759681538, 11:05 PM - 23 Dec 2019， 1577171115000， ， 4， 11， i swear to fucking god if bighit doesn’t release those seattle/oregon tickets imma- pic.twitter.com/Fi4lFZGoXW 
839762479, alicia262girl, Alicia M Eno, 1209487197981806593, 6:53 AM - 24 Dec 2019， 1577199193000， ， 1， 8， Gummy up to run Seattle Gummies @SeattleGummypic.twitter.com/Fqf5ll7WnQ 
3726712692, zain49ers, Zain N., 1209388585788436481, 12:21 AM - 24 Dec 2019， 1577175682000， 9， 27， 114， Seattle has a point differential of +12 through 16 weeks. They (somehow) have 11 wins. The #49ers have a point differential of +164. Also, the Niners have lost each of their 3 games on the final play by a total of 12 points. #49wz #GoNiners 
22992724, SeaTimesSports, Seattle Times Sports, 1209335310745849856, 8:49 PM - 23 Dec 2019， 1577162981000， 5， 28， 270， BREAKING: Beast Mode is back! Marshawn Lynch comes out of retirement to re-sign with Seahawks. @bcondotta story:https://st.news/2QhHGT1 
15256225, theScore, theScore, 1209336719398592512, 8:55 PM - 23 Dec 2019， 1577163316000， 2， 49， 143， Marshawn's got unfinished business up in Seattle. (: @MoneyLynch)pic.twitter.com/FfNpSroigq 
2879835715, RonboSports, Ronbo Sports, 1209418367255236609, 2:19 AM - 24 Dec 2019， 1577182783000， 23， 7， 77， Marshawn Lynch: "We’ve got unfinished business in Seattle" Whoa! #BeastmodeIsBack  come'n in talk'n trash!Bring it!  Your lunch too dawg, you're going to need it...https://profootballtalk.nbcsports.com/2019/12/24/marshawn-lynch-weve-got-unfinished-business-in-seattle/ …pic.twitter.com/Xnf7KCXJqM 
2950209597, CFC_Ant, Anthony🇵🇷, 1209340589424205825, 9:10 PM - 23 Dec 2019， 1577164239000， ， 39， 119， When he runs over MAGA Bosa on a goal line run to give Seattle a 27-24 lead in the 4th pic.twitter.com/ri7w1SBoww 
188166400, Eric_Branch, Eric Branch, 1209583553182220288, 1:16 PM - 24 Dec 2019， 1577222166000， 2， 10， 70， Santa Claus is coming to town before #49ers go to Seattle. pic.twitter.com/TwRdLxKNwd 
1128925865620848640, bbxfullsun, 𝒶𝓃𝒾𝓀𝒶 ❄️ | svt/superm/eric nam in seattle!!, 1209405150915252226, 1:27 AM - 24 Dec 2019， 1577179632000， ， 18， 43， yuto best boy smilepic.twitter.com/5E1uBhK4EV 
270934403, Do206, Do206, 1209556319755067392, 11:27 AM - 24 Dec 2019， 1577215673000， ， 8， 20， Happy Holidays #Seattle!  pic.twitter.com/HkxoyAmJf9 
1160479788064096257, yoongisprouts, keeley ♡, 1209332647517798400, 8:39 PM - 23 Dec 2019， 1577162346000， 3， 58， 87， prayer circle:                                                                                BTS comes                                                           to Seattle                                                             #BTSTour2020 ♡ 
933372686193053696, OmniView_Sports, OmniView Sports, 1209493339386630145, 7:17 AM - 24 Dec 2019， 1577200658000， ， ， 2， 33 year old Marshawn Lynch is back with Seattle#BeastMode #BeastmodeIsBackpic.twitter.com/l6me1a08Py 
42822204, mmylurr, Mike M., 1209585619304960000, 1:24 PM - 24 Dec 2019， 1577222659000， ， ， 7， Coming back to Colorado from Seattle this sun is like pic.twitter.com/y16MxvcmXB 
70624996, DraftNetworkLLC, The Draft Network, 1209589154368999424, 1:38 PM - 24 Dec 2019， 1577223502000， 3， 5， 25， Let's be real. We all just got the greatest football gift we could have asked for with Marshawn Lynch back in Seattle. #Seahawks B E A S T    M O D E     A C T I V A T E D pic.twitter.com/fUJJW5EUcm 
2569264209, 49ersBreezie, Wayne Patrick Brown, 1209483131104960519, 6:37 AM - 24 Dec 2019， 1577198224000， 14， 12， 144， Idc who plays for Seattle on Sunday. I know they won that first game but just remember, the 49ers has no Kittle and a bruised Sanders. Joe Staley has just came back off of injury. So I expect my niners to Mount up and Regulate the seahAwks on SNF #MerryChristmasEve #goniners 
1068299071796826113, Jessie39682761, #BTSinseattle & ♡SVT Seattle♡, 1209359436357103617, 10:25 PM - 23 Dec 2019， 1577168733000， ， 11， 22， I really hope this works#BTSinseattle #BTStour2020                                                                                        BTS comes to Seattle 
1207180889202937856, yanely71366023, yanely, 1209344076547362817, 9:24 PM - 23 Dec 2019， 1577165071000， ， 13， 43， This might be Jin’s last tour I really want to see them at least once all together please @BigHitEnt add Seattle or Portland to the tour list  #BTSinSeattlepic.twitter.com/x1KI9VI0tC 
307912317, domesticworkers, Domestic Workers, 1209504297458769920, 8:01 AM - 24 Dec 2019， 1577203270000， ， 4， 5， Seattle became the FIRST city and Philadelphia became the LARGEST city to pass a #DomesticWorkersBillofRights. The Philadelphia bill also includes the country's first portable paid time off system.pic.twitter.com/RUwXSsY1Rq 
826958376093495297, noregretsejf71, Erika spelled correctly-Santa’s helper Buon Natale, 1209489936442961922, 7:04 AM - 24 Dec 2019， 1577199846000， 5， ， 43， My best friend is flying in from Seattle today!!I’m so excited!  Love my Italian sister/friend! 
188166400, Eric_Branch, Eric Branch, 1209612106577760257, 3:09 PM - 24 Dec 2019， 1577228974000， 1， 3， 29， . @Rusty_SFChron: Jimmy Garoppolo is amped to make first start at raucous Seattle stadium. https://www.sfchronicle.com/sports/article/49ers-Jimmy-Garoppolo-is-amped-to-make-first-14930457.php#?utm_campaign=CMS%20Sharing%20Tools%20(Premium)&utm_source=t.co&utm_medium=referral … #49erspic.twitter.com/kyubF1CUfi 
431715554, bdgiddens6, Ben Giddens, 1209338586736160769, 9:02 PM - 23 Dec 2019， 1577163762000， 1， 3， 22， Turpin & Money Lynch joining Seattle for the end of the season is storybook. Guys know the system, Seattle area, have chips on their shoulders ready to compete & fresh legs in December. Pete, John & staff are seriously setting us up for a playoff run. #GoHawkspic.twitter.com/5rRkuGykxO 
3326542704, LJohnsonWX, Logan Johnson, 1209524641435439104, 9:22 AM - 24 Dec 2019， 1577208121000， 9， 2， 91， Merry Christmas Eve from the National Weather Service office in Seattle! Working hard today...but if you’re dreaming of a white Christmas, looks like you’re gonna have to keep dreaming! #wawx #ChristmasEvepic.twitter.com/bZM8xFiuFs 
1078806811665297408, chimvibez, arleth✨, 1209349155983773696, 9:44 PM - 23 Dec 2019， 1577166282000， 2， 7， 18， i’m begging pls bts come to seattle #BTSinSeattlepic.twitter.com/gb1KdZvgH8 
331803536, CityLab, CityLab, 1209416035876720640, 2:10 AM - 24 Dec 2019， 1577182227000， ， 9， 25， The most rapidly growing large cities are not sprawling, unregulated Sunbelt ones (such as Houston), but two relatively expensive tech hubs, anchored by leading research universities—Seattle and Austin. #citylabarchivehttps://trib.al/UJNtz6X 
1429776738, jqualine94, J 🌲, 1209553255090442240, 11:15 AM - 24 Dec 2019， 1577214943000， ， 1， 9， I still cant believe Marshawn -beast mode is coming back to Seattle !! pic.twitter.com/cRROeJrgDO 
167155452, SNFonNBC, SNF on NBC, 1209495038146859010, 7:24 AM - 24 Dec 2019， 1577201063000， 1， 39， 216， Merry Christmas Eve, @seahawks fans!Marshawn Lynch is BACK in Seattle. Spend a few seconds this morning enjoying his high school highlights  pic.twitter.com/E7hssO1FWB 
2425569466, mackenzi_dugan, kenz, 1209522429783089152, 9:13 AM - 24 Dec 2019， 1577207593000， 2， ， 6， Marshawn Lynch is back in Seattle & suddenly all feels right in this world. Welcome home, Beast Mode. #Seahawkspic.twitter.com/WAYhg4DTRT 
259611478, asiddiqui15, Ali Siddiqui, 1209486529942425600, 6:50 AM - 24 Dec 2019， 1577199034000， 10， 5， 27， I like Cousins and he’s good, but this is why he’s not elite.In the biggest games and moments he struggles. In KC and Seattle, he had the ball late and couldn’t deliver. It’s not all on him, but a lot of it is. #Vikings 
22961177, 710ESPNSeattle, 710 ESPN Seattle, 1209330999240228864, 8:32 PM - 23 Dec 2019， 1577161953000， 33， 167， 1.2K， Update:Beast Mode.Is.Back.#Seahawkshttp://mynw.me/2QdcmF3 
44658587, Mitch_Seattle, Mitch Levy, 1209353990070099968, 10:03 PM - 23 Dec 2019， 1577167434000， 8， 41， 334， Unfinished business.pic.twitter.com/COdT8eu8gP 
581971753, AroundTheNFL, Around The NFL, 1209336907722706946, 8:56 PM - 23 Dec 2019， 1577163361000， 2， 47， 188， At 33, Marshawn Lynch isn't just jumping from normal life back to the NFL. @TomPelissero has the inside story of how Beast Mode prepared himself for his return to Seattlehttp://www.nfl.com/news/story/0ap3000001091436/article/marshawn-lynch-worked-out-intensely-ahead-of-seahawks-return?campaign=Twitter_atn …pic.twitter.com/oXvuF4eOvT 
716003070858145796, whyn0na, sammy wallnoise @ seattle, 1209607194598993920, 2:50 PM - 24 Dec 2019， 1577227803000， ， 7， 8， sammy wallnoise @ seattle Retweeted natalie 
22961177, 710ESPNSeattle, 710 ESPN Seattle, 1209333823319592961, 8:43 PM - 23 Dec 2019， 1577162626000， 7， 38， 399， Marshawn Lynch is out of retirement and back in the #Seahawks backfield.Here we go.https://mynw.me/394hSCx 
853028992596807680, oligopain, Brian Beliveau, 1209529020506722304, 9:39 AM - 24 Dec 2019， 1577209165000， ， ， 16， Happy holidays from the land of the misty mountains! #Seattle #PNWpic.twitter.com/8xjyho4VNS 
1163259845820047360, yoqni, eli, 1209339572150140928, 9:06 PM - 23 Dec 2019， 1577163997000， ， 4， 6， okay but bts should come to seattle at least, they have a lot fans here in oregon and washington  pic.twitter.com/1pVnBluoVm 
